DIA_TRANSPORTE;AMBA;MOTIVO_ATSF;GENERO;TIPO_TRANSPORTE;CANT_TRJ;DATO_PRELIMINAR
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;3823;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;84791;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;18420;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;888;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;57;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;934;NO
2020-01-18;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;230;NO
2020-01-18;SI;PROGRESAR;F;COLECTIVO;22491;NO
2020-01-18;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-18;SI;PROGRESAR;F;SUBTE;1120;NO
2020-01-18;SI;PROGRESAR;F;TOTAL;23258;NO
2020-01-18;SI;PROGRESAR;F;TREN;5125;NO
2020-01-18;SI;PROGRESAR;M;COLECTIVO;10269;NO
2020-01-18;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-18;SI;PROGRESAR;M;SUBTE;564;NO
2020-01-18;SI;PROGRESAR;M;TOTAL;10679;NO
2020-01-18;SI;PROGRESAR;M;TREN;2509;NO
2020-01-19;NO;;;COLECTIVO;111284;NO
2020-01-19;NO;;;LANCHA;8;NO
2020-01-19;NO;;;SUBTE;0;NO
2020-01-19;NO;;;TOTAL;111292;NO
2020-01-19;NO;;;TREN;0;NO
2020-01-19;NO;;F;COLECTIVO;48096;NO
2020-01-19;NO;;F;LANCHA;26;NO
2020-01-19;NO;;F;SUBTE;0;NO
2020-01-19;NO;;F;TOTAL;48122;NO
2020-01-19;NO;;F;TREN;0;NO
2020-01-19;NO;;M;COLECTIVO;35326;NO
2020-01-19;NO;;M;LANCHA;32;NO
2020-01-19;NO;;M;SUBTE;0;NO
2020-01-19;NO;;M;TOTAL;35358;NO
2020-01-19;NO;;M;TREN;0;NO
2020-01-19;NO;AUH;F;COLECTIVO;30619;NO
2020-01-19;NO;AUH;F;LANCHA;1;NO
2020-01-19;NO;AUH;F;SUBTE;0;NO
2020-01-19;NO;AUH;F;TOTAL;30620;NO
2020-01-19;NO;AUH;F;TREN;0;NO
2020-01-19;NO;AUH;M;COLECTIVO;612;NO
2020-01-19;NO;AUH;M;LANCHA;0;NO
2020-01-19;NO;AUH;M;SUBTE;0;NO
2020-01-19;NO;AUH;M;TOTAL;612;NO
2020-01-19;NO;AUH;M;TREN;0;NO
2020-01-19;NO;JUBILACION;F;COLECTIVO;30569;NO
2020-01-19;NO;JUBILACION;F;LANCHA;13;NO
2020-01-19;NO;JUBILACION;F;SUBTE;0;NO
2020-01-19;NO;JUBILACION;F;TOTAL;30582;NO
2020-01-19;NO;JUBILACION;F;TREN;0;NO
2020-01-19;NO;JUBILACION;M;COLECTIVO;15771;NO
2020-01-19;NO;JUBILACION;M;LANCHA;14;NO
2020-01-19;NO;JUBILACION;M;SUBTE;0;NO
2020-01-19;NO;JUBILACION;M;TOTAL;15785;NO
2020-01-19;NO;JUBILACION;M;TREN;0;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;5886;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;F;TOTAL;5886;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;2252;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;M;LANCHA;1;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;M;TOTAL;2253;NO
2020-01-19;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-01-19;NO;OTRO;F;COLECTIVO;1425;NO
2020-01-19;NO;OTRO;F;LANCHA;0;NO
2020-01-19;NO;OTRO;F;SUBTE;0;NO
2020-01-19;NO;OTRO;F;TOTAL;1425;NO
2020-01-19;NO;OTRO;F;TREN;0;NO
2020-01-19;NO;OTRO;M;COLECTIVO;639;NO
2020-01-19;NO;OTRO;M;LANCHA;0;NO
2020-01-19;NO;OTRO;M;SUBTE;0;NO
2020-01-19;NO;OTRO;M;TOTAL;639;NO
2020-01-19;NO;OTRO;M;TREN;0;NO
2020-01-19;NO;PENSION;F;COLECTIVO;17503;NO
2020-01-19;NO;PENSION;F;LANCHA;1;NO
2020-01-19;NO;PENSION;F;SUBTE;0;NO
2020-01-19;NO;PENSION;F;TOTAL;17504;NO
2020-01-19;NO;PENSION;F;TREN;0;NO
2020-01-19;NO;PENSION;M;COLECTIVO;7308;NO
2020-01-19;NO;PENSION;M;LANCHA;3;NO
2020-01-19;NO;PENSION;M;SUBTE;0;NO
2020-01-19;NO;PENSION;M;TOTAL;7311;NO
2020-01-19;NO;PENSION;M;TREN;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;7895;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;7895;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;95;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;95;NO
2020-01-19;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-01-19;NO;PROGRESAR;F;COLECTIVO;5933;NO
2020-01-19;NO;PROGRESAR;F;LANCHA;2;NO
2020-01-19;NO;PROGRESAR;F;SUBTE;0;NO
2020-01-19;NO;PROGRESAR;F;TOTAL;5935;NO
2020-01-19;NO;PROGRESAR;F;TREN;0;NO
2020-01-19;NO;PROGRESAR;M;COLECTIVO;3364;NO
2020-01-19;NO;PROGRESAR;M;LANCHA;0;NO
2020-01-19;NO;PROGRESAR;M;SUBTE;0;NO
2020-01-19;NO;PROGRESAR;M;TOTAL;3364;NO
2020-01-19;NO;PROGRESAR;M;TREN;0;NO
2020-01-19;SI;;;COLECTIVO;486826;NO
2020-01-19;SI;;;LANCHA;0;NO
2020-01-19;SI;;;SUBTE;50958;NO
2020-01-19;SI;;;TOTAL;530411;NO
2020-01-19;SI;;;TREN;82390;NO
2020-01-19;SI;;F;COLECTIVO;229000;NO
2020-01-19;SI;;F;LANCHA;0;NO
2020-01-19;SI;;F;SUBTE;18866;NO
2020-01-19;SI;;F;TOTAL;245063;NO
2020-01-19;SI;;F;TREN;37661;NO
2020-01-19;SI;;M;COLECTIVO;204482;NO
2020-01-19;SI;;M;LANCHA;0;NO
2020-01-19;SI;;M;SUBTE;19210;NO
2020-01-19;SI;;M;TOTAL;220931;NO
2020-01-19;SI;;M;TREN;37938;NO
2020-01-19;SI;AUH;F;COLECTIVO;105660;NO
2020-01-19;SI;AUH;F;LANCHA;0;NO
2020-01-19;SI;AUH;F;SUBTE;1642;NO
2020-01-19;SI;AUH;F;TOTAL;107561;NO
2020-01-19;SI;AUH;F;TREN;13005;NO
2020-01-19;SI;AUH;M;COLECTIVO;3479;NO
2020-01-19;SI;AUH;M;LANCHA;0;NO
2020-01-19;SI;AUH;M;SUBTE;65;NO
2020-01-19;SI;AUH;M;TOTAL;3550;NO
2020-01-19;SI;AUH;M;TREN;484;NO
2020-01-19;SI;JUBILACION;F;COLECTIVO;119479;NO
2020-01-19;SI;JUBILACION;F;LANCHA;0;NO
2020-01-19;SI;JUBILACION;F;SUBTE;4246;NO
2020-01-19;SI;JUBILACION;F;TOTAL;122574;NO
2020-01-19;SI;JUBILACION;F;TREN;10519;NO
2020-01-19;SI;JUBILACION;M;COLECTIVO;55770;NO
2020-01-19;SI;JUBILACION;M;LANCHA;0;NO
2020-01-19;SI;JUBILACION;M;SUBTE;1932;NO
2020-01-19;SI;JUBILACION;M;TOTAL;57280;NO
2020-01-19;SI;JUBILACION;M;TREN;5474;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;25236;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;F;SUBTE;477;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;F;TOTAL;25767;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;F;TREN;3297;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;10193;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;M;SUBTE;260;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;M;TOTAL;10451;NO
2020-01-19;SI;MONOTRIBUTO SOCIAL;M;TREN;1432;NO
2020-01-19;SI;OTRO;F;COLECTIVO;3052;NO
2020-01-19;SI;OTRO;F;LANCHA;0;NO
2020-01-19;SI;OTRO;F;SUBTE;104;NO
2020-01-19;SI;OTRO;F;TOTAL;3124;NO
2020-01-19;SI;OTRO;F;TREN;392;NO
2020-01-19;SI;OTRO;M;COLECTIVO;1541;NO
2020-01-19;SI;OTRO;M;LANCHA;0;NO
2020-01-19;SI;OTRO;M;SUBTE;68;NO
2020-01-19;SI;OTRO;M;TOTAL;1592;NO
2020-01-19;SI;OTRO;M;TREN;242;NO
2020-01-19;SI;PENSION;F;COLECTIVO;40992;NO
2020-01-19;SI;PENSION;F;LANCHA;0;NO
2020-01-19;SI;PENSION;F;SUBTE;872;NO
2020-01-19;SI;PENSION;F;TOTAL;41792;NO
2020-01-19;SI;PENSION;F;TREN;4976;NO
2020-01-19;SI;PENSION;M;COLECTIVO;16829;NO
2020-01-19;SI;PENSION;M;LANCHA;0;NO
2020-01-19;SI;PENSION;M;SUBTE;417;NO
2020-01-19;SI;PENSION;M;TOTAL;17194;NO
2020-01-19;SI;PENSION;M;TREN;2139;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;44426;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;1562;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;45579;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;6968;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;542;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;23;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;564;NO
2020-01-19;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;106;NO
2020-01-19;SI;PROGRESAR;F;COLECTIVO;13867;NO
2020-01-19;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-19;SI;PROGRESAR;F;SUBTE;493;NO
2020-01-19;SI;PROGRESAR;F;TOTAL;14277;NO
2020-01-19;SI;PROGRESAR;F;TREN;2185;NO
2020-01-19;SI;PROGRESAR;M;COLECTIVO;6878;NO
2020-01-19;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-19;SI;PROGRESAR;M;SUBTE;301;NO
2020-01-19;SI;PROGRESAR;M;TOTAL;7114;NO
2020-01-19;SI;PROGRESAR;M;TREN;1126;NO
2020-01-20;NO;;;COLECTIVO;211710;NO
2020-01-20;NO;;;LANCHA;1;NO
2020-01-20;NO;;;SUBTE;0;NO
2020-01-20;NO;;;TOTAL;211837;NO
2020-01-20;NO;;;TREN;220;NO
2020-01-20;NO;;F;COLECTIVO;106480;NO
2020-01-20;NO;;F;LANCHA;24;NO
2020-01-20;NO;;F;SUBTE;0;NO
2020-01-20;NO;;F;TOTAL;106587;NO
2020-01-20;NO;;F;TREN;151;NO
2020-01-20;NO;;M;COLECTIVO;69240;NO
2020-01-20;NO;;M;LANCHA;31;NO
2020-01-20;NO;;M;SUBTE;0;NO
2020-01-20;NO;;M;TOTAL;69334;NO
2020-01-20;NO;;M;TREN;114;NO
2020-01-20;NO;AUH;F;COLECTIVO;53177;NO
2020-01-20;NO;AUH;F;LANCHA;4;NO
2020-01-20;NO;AUH;F;SUBTE;0;NO
2020-01-20;NO;AUH;F;TOTAL;53182;NO
2020-01-20;NO;AUH;F;TREN;5;NO
2020-01-20;NO;AUH;M;COLECTIVO;1025;NO
2020-01-20;NO;AUH;M;LANCHA;0;NO
2020-01-20;NO;AUH;M;SUBTE;0;NO
2020-01-20;NO;AUH;M;TOTAL;1025;NO
2020-01-20;NO;AUH;M;TREN;0;NO
2020-01-20;NO;JUBILACION;F;COLECTIVO;71432;NO
2020-01-20;NO;JUBILACION;F;LANCHA;11;NO
2020-01-20;NO;JUBILACION;F;SUBTE;0;NO
2020-01-20;NO;JUBILACION;F;TOTAL;71449;NO
2020-01-20;NO;JUBILACION;F;TREN;22;NO
2020-01-20;NO;JUBILACION;M;COLECTIVO;36153;NO
2020-01-20;NO;JUBILACION;M;LANCHA;7;NO
2020-01-20;NO;JUBILACION;M;SUBTE;0;NO
2020-01-20;NO;JUBILACION;M;TOTAL;36168;NO
2020-01-20;NO;JUBILACION;M;TREN;13;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;10957;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;F;LANCHA;1;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;F;TOTAL;10958;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;F;TREN;1;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;3965;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;M;TOTAL;3965;NO
2020-01-20;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-01-20;NO;OTRO;F;COLECTIVO;2624;NO
2020-01-20;NO;OTRO;F;LANCHA;1;NO
2020-01-20;NO;OTRO;F;SUBTE;0;NO
2020-01-20;NO;OTRO;F;TOTAL;2625;NO
2020-01-20;NO;OTRO;F;TREN;1;NO
2020-01-20;NO;OTRO;M;COLECTIVO;1187;NO
2020-01-20;NO;OTRO;M;LANCHA;0;NO
2020-01-20;NO;OTRO;M;SUBTE;0;NO
2020-01-20;NO;OTRO;M;TOTAL;1187;NO
2020-01-20;NO;OTRO;M;TREN;0;NO
2020-01-20;NO;PENSION;F;COLECTIVO;33859;NO
2020-01-20;NO;PENSION;F;LANCHA;1;NO
2020-01-20;NO;PENSION;F;SUBTE;0;NO
2020-01-20;NO;PENSION;F;TOTAL;33863;NO
2020-01-20;NO;PENSION;F;TREN;12;NO
2020-01-20;NO;PENSION;M;COLECTIVO;13175;NO
2020-01-20;NO;PENSION;M;LANCHA;2;NO
2020-01-20;NO;PENSION;M;SUBTE;0;NO
2020-01-20;NO;PENSION;M;TOTAL;13177;NO
2020-01-20;NO;PENSION;M;TREN;2;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;24264;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;2;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;24269;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;9;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;205;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;205;NO
2020-01-20;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-01-20;NO;PROGRESAR;F;COLECTIVO;10149;NO
2020-01-20;NO;PROGRESAR;F;LANCHA;1;NO
2020-01-20;NO;PROGRESAR;F;SUBTE;0;NO
2020-01-20;NO;PROGRESAR;F;TOTAL;10152;NO
2020-01-20;NO;PROGRESAR;F;TREN;5;NO
2020-01-20;NO;PROGRESAR;M;COLECTIVO;5095;NO
2020-01-20;NO;PROGRESAR;M;LANCHA;0;NO
2020-01-20;NO;PROGRESAR;M;SUBTE;0;NO
2020-01-20;NO;PROGRESAR;M;TOTAL;5096;NO
2020-01-20;NO;PROGRESAR;M;TREN;3;NO
2020-01-20;SI;;;COLECTIVO;995821;NO
2020-01-20;SI;;;LANCHA;0;NO
2020-01-20;SI;;;SUBTE;187671;NO
2020-01-20;SI;;;TOTAL;1129307;NO
2020-01-20;SI;;;TREN;250676;NO
2020-01-20;SI;;F;COLECTIVO;558868;NO
2020-01-20;SI;;F;LANCHA;0;NO
2020-01-20;SI;;F;SUBTE;94070;NO
2020-01-20;SI;;F;TOTAL;614460;NO
2020-01-20;SI;;F;TREN;127829;NO
2020-01-20;SI;;M;COLECTIVO;459887;NO
2020-01-20;SI;;M;LANCHA;0;NO
2020-01-20;SI;;M;SUBTE;92035;NO
2020-01-20;SI;;M;TOTAL;522215;NO
2020-01-20;SI;;M;TREN;135794;NO
2020-01-20;SI;AUH;F;COLECTIVO;201595;NO
2020-01-20;SI;AUH;F;LANCHA;0;NO
2020-01-20;SI;AUH;F;SUBTE;7022;NO
2020-01-20;SI;AUH;F;TOTAL;205655;NO
2020-01-20;SI;AUH;F;TREN;45730;NO
2020-01-20;SI;AUH;M;COLECTIVO;6530;NO
2020-01-20;SI;AUH;M;LANCHA;0;NO
2020-01-20;SI;AUH;M;SUBTE;298;NO
2020-01-20;SI;AUH;M;TOTAL;6689;NO
2020-01-20;SI;AUH;M;TREN;1781;NO
2020-01-20;SI;JUBILACION;F;COLECTIVO;270689;NO
2020-01-20;SI;JUBILACION;F;LANCHA;0;NO
2020-01-20;SI;JUBILACION;F;SUBTE;17227;NO
2020-01-20;SI;JUBILACION;F;TOTAL;279094;NO
2020-01-20;SI;JUBILACION;F;TREN;35164;NO
2020-01-20;SI;JUBILACION;M;COLECTIVO;130627;NO
2020-01-20;SI;JUBILACION;M;LANCHA;0;NO
2020-01-20;SI;JUBILACION;M;SUBTE;10072;NO
2020-01-20;SI;JUBILACION;M;TOTAL;135828;NO
2020-01-20;SI;JUBILACION;M;TREN;19932;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;48389;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;F;SUBTE;1936;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;F;TOTAL;49441;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;F;TREN;10526;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;18592;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;M;SUBTE;906;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;M;TOTAL;19116;NO
2020-01-20;SI;MONOTRIBUTO SOCIAL;M;TREN;4271;NO
2020-01-20;SI;OTRO;F;COLECTIVO;5851;NO
2020-01-20;SI;OTRO;F;LANCHA;0;NO
2020-01-20;SI;OTRO;F;SUBTE;380;NO
2020-01-20;SI;OTRO;F;TOTAL;6034;NO
2020-01-20;SI;OTRO;F;TREN;1318;NO
2020-01-20;SI;OTRO;M;COLECTIVO;2994;NO
2020-01-20;SI;OTRO;M;LANCHA;0;NO
2020-01-20;SI;OTRO;M;SUBTE;220;NO
2020-01-20;SI;OTRO;M;TOTAL;3115;NO
2020-01-20;SI;OTRO;M;TREN;695;NO
2020-01-20;SI;PENSION;F;COLECTIVO;78230;NO
2020-01-20;SI;PENSION;F;LANCHA;0;NO
2020-01-20;SI;PENSION;F;SUBTE;3672;NO
2020-01-20;SI;PENSION;F;TOTAL;80085;NO
2020-01-20;SI;PENSION;F;TREN;16231;NO
2020-01-20;SI;PENSION;M;COLECTIVO;32141;NO
2020-01-20;SI;PENSION;M;LANCHA;0;NO
2020-01-20;SI;PENSION;M;SUBTE;1650;NO
2020-01-20;SI;PENSION;M;TOTAL;33085;NO
2020-01-20;SI;PENSION;M;TREN;7044;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;125137;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;8910;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;127871;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;34942;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;1252;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;122;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;1324;NO
2020-01-20;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;343;NO
2020-01-20;SI;PROGRESAR;F;COLECTIVO;24645;NO
2020-01-20;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-20;SI;PROGRESAR;F;SUBTE;1674;NO
2020-01-20;SI;PROGRESAR;F;TOTAL;25409;NO
2020-01-20;SI;PROGRESAR;F;TREN;5820;NO
2020-01-20;SI;PROGRESAR;M;COLECTIVO;11300;NO
2020-01-20;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-20;SI;PROGRESAR;M;SUBTE;885;NO
2020-01-20;SI;PROGRESAR;M;TOTAL;11777;NO
2020-01-20;SI;PROGRESAR;M;TREN;2924;NO
2020-01-21;NO;;;COLECTIVO;207194;NO
2020-01-21;NO;;;LANCHA;2;NO
2020-01-21;NO;;;SUBTE;0;NO
2020-01-21;NO;;;TOTAL;207325;NO
2020-01-21;NO;;;TREN;238;NO
2020-01-21;NO;;F;COLECTIVO;107130;NO
2020-01-21;NO;;F;LANCHA;24;NO
2020-01-21;NO;;F;SUBTE;0;NO
2020-01-21;NO;;F;TOTAL;107236;NO
2020-01-21;NO;;F;TREN;146;NO
2020-01-21;NO;;M;COLECTIVO;69406;NO
2020-01-21;NO;;M;LANCHA;26;NO
2020-01-21;NO;;M;SUBTE;0;NO
2020-01-21;NO;;M;TOTAL;69513;NO
2020-01-21;NO;;M;TREN;134;NO
2020-01-21;NO;AUH;F;COLECTIVO;53872;NO
2020-01-21;NO;AUH;F;LANCHA;5;NO
2020-01-21;NO;AUH;F;SUBTE;0;NO
2020-01-21;NO;AUH;F;TOTAL;53879;NO
2020-01-21;NO;AUH;F;TREN;11;NO
2020-01-21;NO;AUH;M;COLECTIVO;1059;NO
2020-01-21;NO;AUH;M;LANCHA;0;NO
2020-01-21;NO;AUH;M;SUBTE;0;NO
2020-01-21;NO;AUH;M;TOTAL;1059;NO
2020-01-21;NO;AUH;M;TREN;0;NO
2020-01-21;NO;JUBILACION;F;COLECTIVO;72747;NO
2020-01-21;NO;JUBILACION;F;LANCHA;11;NO
2020-01-21;NO;JUBILACION;F;SUBTE;0;NO
2020-01-21;NO;JUBILACION;F;TOTAL;72767;NO
2020-01-21;NO;JUBILACION;F;TREN;15;NO
2020-01-21;NO;JUBILACION;M;COLECTIVO;36110;NO
2020-01-21;NO;JUBILACION;M;LANCHA;5;NO
2020-01-21;NO;JUBILACION;M;SUBTE;0;NO
2020-01-21;NO;JUBILACION;M;TOTAL;36123;NO
2020-01-21;NO;JUBILACION;M;TREN;14;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;10806;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;F;LANCHA;1;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;F;TOTAL;10808;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;F;TREN;4;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;3945;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;M;LANCHA;2;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;M;TOTAL;3947;NO
2020-01-21;NO;MONOTRIBUTO SOCIAL;M;TREN;2;NO
2020-01-21;NO;OTRO;F;COLECTIVO;2713;NO
2020-01-21;NO;OTRO;F;LANCHA;1;NO
2020-01-21;NO;OTRO;F;SUBTE;0;NO
2020-01-21;NO;OTRO;F;TOTAL;2714;NO
2020-01-21;NO;OTRO;F;TREN;0;NO
2020-01-21;NO;OTRO;M;COLECTIVO;1173;NO
2020-01-21;NO;OTRO;M;LANCHA;0;NO
2020-01-21;NO;OTRO;M;SUBTE;0;NO
2020-01-21;NO;OTRO;M;TOTAL;1173;NO
2020-01-21;NO;OTRO;M;TREN;0;NO
2020-01-21;NO;PENSION;F;COLECTIVO;33239;NO
2020-01-21;NO;PENSION;F;LANCHA;3;NO
2020-01-21;NO;PENSION;F;SUBTE;0;NO
2020-01-21;NO;PENSION;F;TOTAL;33244;NO
2020-01-21;NO;PENSION;F;TREN;4;NO
2020-01-21;NO;PENSION;M;COLECTIVO;12739;NO
2020-01-21;NO;PENSION;M;LANCHA;1;NO
2020-01-21;NO;PENSION;M;SUBTE;0;NO
2020-01-21;NO;PENSION;M;TOTAL;12740;NO
2020-01-21;NO;PENSION;M;TREN;2;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;24654;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;2;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;24658;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;10;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;205;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-01-21;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;205;NO
